author,authorLabel,birthPlaceLabel,occupationLabel,deathPlaceLabel
http://www.wikidata.org/entity/Q55225947,Comunardo Braccialarghe,Macerata,anarchico,Buenos Aires
http://www.wikidata.org/entity/Q55225982,Giuseppe Maria Bravi,Potenza Picena,sacerdote cattolico,Mar Rosso
http://www.wikidata.org/entity/Q55225982,Giuseppe Maria Bravi,Potenza Picena,vescovo cattolico,Mar Rosso
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,politico,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,politico,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,imprenditore,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,imprenditore,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,politico,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,politico,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,imprenditore,Osimo
http://www.wikidata.org/entity/Q55226010,Bellino Briganti-Bellini,Osimo,imprenditore,Osimo
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,poeta,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,poeta,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,giurista,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,giurista,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,traduttore,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,traduttore,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,poeta,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,poeta,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,giurista,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,giurista,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,traduttore,Recanati
http://www.wikidata.org/entity/Q55226030,Saverio Latino Broglio d'Ajano,Treia,traduttore,Recanati
http://www.wikidata.org/entity/Q55226053,Vitaliano Brunelli,Ancona,storico,Zara
http://www.wikidata.org/entity/Q55226069,Alessandro Bruschettini,Senigallia,medico,Genova
http://www.wikidata.org/entity/Q55226278,Pietro Camaiani,Arezzo,sacerdote cattolico,Ascoli Piceno
http://www.wikidata.org/entity/Q55226278,Pietro Camaiani,Arezzo,vescovo cattolico,Ascoli Piceno
http://www.wikidata.org/entity/Q15845611,Alessandra Nibbi,Porto San Giorgio,archeologo,Oxford
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore teatrale,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore teatrale,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,conduttore radiofonico,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,conduttore radiofonico,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore teatrale,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,attore teatrale,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,conduttore radiofonico,Fano
http://www.wikidata.org/entity/Q15845639,Massimo Pianforini,Pesaro,conduttore radiofonico,Fano
http://www.wikidata.org/entity/Q15888262,Gino Falleri,Mercatello sul Metauro,scrittore,Roma
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,allenatore di calcio,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,allenatore di calcio,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,calciatore,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,calciatore,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,allenatore di calcio,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,allenatore di calcio,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,calciatore,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268841,Luigi Traini,San Benedetto del Tronto,calciatore,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16268869,Giuseppe Vignoli,Camerino,sacerdote cattolico,Forlì
http://www.wikidata.org/entity/Q16268869,Giuseppe Vignoli,Camerino,vescovo cattolico,Forlì
http://www.wikidata.org/entity/Q16268895,Vittorio Zironi,Pianoro,artigiano,Gabicce Mare
http://www.wikidata.org/entity/Q16299081,Marcelo Fagioli,Marche,agronomo,Santa Rosa
http://www.wikidata.org/entity/Q16512924,Q16512924,Gaeta,scrittore,Ancona
http://www.wikidata.org/entity/Q16512924,Q16512924,Gaeta,docente,Ancona
http://www.wikidata.org/entity/Q16512924,Q16512924,Gaeta,studioso,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,politico,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,politico,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,giornalista,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,giornalista,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,politico,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,politico,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,giornalista,Ancona
http://www.wikidata.org/entity/Q16524951,Alceo Moretti,Pesaro,giornalista,Ancona
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,imprenditore,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,imprenditore,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,partigiano,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,partigiano,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,imprenditore,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,imprenditore,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,partigiano,Loreto
http://www.wikidata.org/entity/Q16524988,Aldo Davanzali,Sirolo,partigiano,Loreto
http://www.wikidata.org/entity/Q16525024,Aldo Turchetti,Falconara Marittima,medico,Roma
http://www.wikidata.org/entity/Q16525436,Alfredo Lambertucci,Montecassiano,architetto,Roma
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,avvocato,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,avvocato,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,politico,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,politico,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,avvocato,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,avvocato,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,politico,Fabriano
http://www.wikidata.org/entity/Q16525450,Alfredo Morea,Cerreto d'Esi,politico,Fabriano
http://www.wikidata.org/entity/Q16525482,Alfredo Trifogli,Ancona,politico,Ancona
http://www.wikidata.org/entity/Q16525482,Alfredo Trifogli,Ancona,politico,Ancona
http://www.wikidata.org/entity/Q16525482,Alfredo Trifogli,Ancona,politico,Ancona
http://www.wikidata.org/entity/Q16525482,Alfredo Trifogli,Ancona,politico,Ancona
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,scrittore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,poeta,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16525730,Alvaro Valentini,Fermo,traduttore,Fermo
http://www.wikidata.org/entity/Q16526833,Angelo della Pergola,Pergola,capitano di ventura,Bergamo
http://www.wikidata.org/entity/Q16526943,Anna Malfaiera,Fabriano,scrittore,Roma
http://www.wikidata.org/entity/Q16526943,Anna Malfaiera,Fabriano,poeta,Roma
http://www.wikidata.org/entity/Q16527023,Alarico Polidori,Ostra Vetere,sacerdote cattolico,Napoli
http://www.wikidata.org/entity/Q16533897,Bruno Fonzi,Macerata,scrittore,Milano
http://www.wikidata.org/entity/Q16533897,Bruno Fonzi,Macerata,traduttore,Milano
http://www.wikidata.org/entity/Q16536821,Carlo Balelli,Novara,fotografo,Macerata
http://www.wikidata.org/entity/Q16536821,Carlo Balelli,Novara,fotoreporter,Macerata
http://www.wikidata.org/entity/Q16536885,Carlo Ceci,Chiaravalle,artista,Chiaravalle
http://www.wikidata.org/entity/Q16536885,Carlo Ceci,Chiaravalle,artista,Chiaravalle
http://www.wikidata.org/entity/Q16536885,Carlo Ceci,Chiaravalle,artista,Chiaravalle
http://www.wikidata.org/entity/Q16536885,Carlo Ceci,Chiaravalle,artista,Chiaravalle
http://www.wikidata.org/entity/Q16537175,Carlo Tusco,Pesaro,attore,Milano
http://www.wikidata.org/entity/Q16550482,Donatello Stefanucci,Cingoli,pittore,Fano
http://www.wikidata.org/entity/Q16550482,Donatello Stefanucci,Cingoli,pittore,Fano
http://www.wikidata.org/entity/Q16550482,Donatello Stefanucci,Cingoli,pittore,Fano
http://www.wikidata.org/entity/Q16550482,Donatello Stefanucci,Cingoli,pittore,Fano
http://www.wikidata.org/entity/Q16556188,Fiorella Diamantini,Cingoli,pittore,Spello
http://www.wikidata.org/entity/Q16557102,Agostino Trapè,Montegiorgio,sacerdote cattolico,Roma
http://www.wikidata.org/entity/Q16557131,Francesco Carnevali,Pesaro,scrittore,Urbino
http://www.wikidata.org/entity/Q16557131,Francesco Carnevali,Pesaro,scrittore,Urbino
http://www.wikidata.org/entity/Q16557131,Francesco Carnevali,Pesaro,scrittore,Urbino
http://www.wikidata.org/entity/Q16557131,Francesco Carnevali,Pesaro,scrittore,Urbino
http://www.wikidata.org/entity/Q16558864,Gerolamo Montani,Montefiore dell'Aso,politico,Roma
http://www.wikidata.org/entity/Q16559771,Giovanni Battista Caccialupi,San Severino Marche,consulente legale,Roma
http://www.wikidata.org/entity/Q16560426,Giulia Varano,Camerino,aristocratico,Fossombrone
http://www.wikidata.org/entity/Q16560426,Giulia Varano,Camerino,aristocratico,Fossombrone
http://www.wikidata.org/entity/Q16560426,Giulia Varano,Camerino,aristocratico,Fossombrone
http://www.wikidata.org/entity/Q16560426,Giulia Varano,Camerino,aristocratico,Fossombrone
http://www.wikidata.org/entity/Q16560769,Giuseppe Ferri,Norcia,giurista,Roma
http://www.wikidata.org/entity/Q16560769,Giuseppe Ferri,Norcia,professore universitario,Roma
http://www.wikidata.org/entity/Q16560931,Giuseppe Neroni Cancelli,Ripatransone,politico,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16560931,Giuseppe Neroni Cancelli,Ripatransone,politico,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16560931,Giuseppe Neroni Cancelli,Ripatransone,politico,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16560931,Giuseppe Neroni Cancelli,Ripatransone,politico,San Benedetto del Tronto
http://www.wikidata.org/entity/Q16561010,Giuseppe Ridolfi,Porto Recanati,arcivescovo,Roma
http://www.wikidata.org/entity/Q16561010,Giuseppe Ridolfi,Porto Recanati,sacerdote cattolico,Roma
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,compositore,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,compositore,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,direttore di banda,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,direttore di banda,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,impresario teatrale,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,impresario teatrale,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,compositore,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,compositore,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,direttore di banda,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,direttore di banda,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,impresario teatrale,Pesaro
http://www.wikidata.org/entity/Q16565401,Eustachio Bambini,Pesaro,impresario teatrale,Pesaro
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,avvocato,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,avvocato,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,politico,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,politico,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,avvocato,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,avvocato,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,politico,Appignano
http://www.wikidata.org/entity/Q16572087,Leopoldo Armaroli,Macerata,politico,Appignano
http://www.wikidata.org/entity/Q16572209,Letizia Fusarini,Fano,attore,Livorno
http://www.wikidata.org/entity/Q16572209,Letizia Fusarini,Fano,attore teatrale,Livorno
http://www.wikidata.org/entity/Q16574196,Luigi Coeli,Legnano,calciatore,Jesi
http://www.wikidata.org/entity/Q16575324,Massimo Consolati,Ancona,pugile,Ancona
http://www.wikidata.org/entity/Q16575324,Massimo Consolati,Ancona,pugile,Ancona
http://www.wikidata.org/entity/Q16575324,Massimo Consolati,Ancona,pugile,Ancona
http://www.wikidata.org/entity/Q16575324,Massimo Consolati,Ancona,pugile,Ancona
http://www.wikidata.org/entity/Q16575668,Marcello Leopardi,Potenza Picena,pittore,Roma
http://www.wikidata.org/entity/Q16576275,Mario Buccellati,Ancona,imprenditore,Milano
http://www.wikidata.org/entity/Q16576275,Mario Buccellati,Ancona,orafo,Milano
http://www.wikidata.org/entity/Q16576275,Mario Buccellati,Ancona,professore universitario,Milano
http://www.wikidata.org/entity/Q16576275,Mario Buccellati,Ancona,designer di gioielli,Milano
http://www.wikidata.org/entity/Q16576381,Mario Giannini,Roma,attore,Falconara Marittima
http://www.wikidata.org/entity/Q110385661,Giuliano Conti,Castelleone di Suasa,economista,Jesi
http://www.wikidata.org/entity/Q110385661,Giuliano Conti,Castelleone di Suasa,economista,Jesi
http://www.wikidata.org/entity/Q110385661,Giuliano Conti,Castelleone di Suasa,economista,Jesi
http://www.wikidata.org/entity/Q110385661,Giuliano Conti,Castelleone di Suasa,economista,Jesi
http://www.wikidata.org/entity/Q110551612,Rinaldo Gherghi,Arcevia,bibliotecario,Spoleto
http://www.wikidata.org/entity/Q110551612,Rinaldo Gherghi,Arcevia,insegnante di scuole superiori,Spoleto
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,scultore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,scultore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,stuccatore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,stuccatore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,scultore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,scultore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,stuccatore,Urbino
http://www.wikidata.org/entity/Q110579986,Marcello Sparzo,Urbino,stuccatore,Urbino
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,docente,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,docente,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,politico,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,politico,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,docente,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,docente,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,politico,Matelica
http://www.wikidata.org/entity/Q110807254,Vanda Dignani Grimaldi,San Severino Marche,politico,Matelica
http://www.wikidata.org/entity/Q110819813,Enrico Sparapani,Macerata,politico,Ancona
http://www.wikidata.org/entity/Q110819813,Enrico Sparapani,Macerata,politico,Ancona
http://www.wikidata.org/entity/Q110819813,Enrico Sparapani,Macerata,politico,Ancona
http://www.wikidata.org/entity/Q110819813,Enrico Sparapani,Macerata,politico,Ancona
http://www.wikidata.org/entity/Q110832159,Paolo da San Lorenzo,San Lorenzo in Campo,pittore,Lecce
http://www.wikidata.org/entity/Q110936365,Pietro Farri,Venezia,stampatore,Venezia
http://www.wikidata.org/entity/Q110936365,Pietro Farri,Venezia,tipografo,Venezia
http://www.wikidata.org/entity/Q110936365,Pietro Farri,Venezia,stampatore,Venezia
http://www.wikidata.org/entity/Q110936365,Pietro Farri,Venezia,tipografo,Venezia
http://www.wikidata.org/entity/Q110936365,Pietro Farri,Venezia,stampatore,Venezia
http://www.wikidata.org/entity/Q110936365,Pietro Farri,Venezia,tipografo,Venezia
http://www.wikidata.org/entity/Q110955657,Gianluca Mattioli,Pesaro,arbitro di pallacanestro,Murcia
http://www.wikidata.org/entity/Q111153433,Niccolò Lo Savio,Putignano,avvocato,Macerata
http://www.wikidata.org/entity/Q111153433,Niccolò Lo Savio,Putignano,politico,Macerata
http://www.wikidata.org/entity/Q111285543,Joseph-Louis Guérin,Sainte-Pazanne,seminarista cattolico,Osimo
http://www.wikidata.org/entity/Q111429380,Raimondo Buonaccorsi,Macerata,militare,Cadice
http://www.wikidata.org/entity/Q111488839,Octavio Fiorivanti,Civitanova Marche,docente,Buenos Aires
http://www.wikidata.org/entity/Q111488839,Octavio Fiorivanti,Civitanova Marche,pittore,Buenos Aires
http://www.wikidata.org/entity/Q111488839,Octavio Fiorivanti,Civitanova Marche,scultore,Buenos Aires
http://www.wikidata.org/entity/Q111674039,Ignàzio di Gesù,Sorbolongo,missionario,Roma
http://www.wikidata.org/entity/Q111680089,Franco Patrignani,Chieti,medico,Ancona
http://www.wikidata.org/entity/Q111680089,Franco Patrignani,Chieti,politico,Ancona
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,proprietario terriero,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,proprietario terriero,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,tassidermista,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,tassidermista,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,proprietario terriero,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,proprietario terriero,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,tassidermista,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111738080,Carlo Buonaccorsi,Potenza Picena,tassidermista,Villa Buonaccorsi
http://www.wikidata.org/entity/Q111784981,Carlo Pennacchietti,Porto San Giorgio,pittore,Roma
http://www.wikidata.org/entity/Q111798487,Giovanni Pietro Franchi,Pistoia,compositore,Loreto
http://www.wikidata.org/entity/Q111798487,Giovanni Pietro Franchi,Pistoia,compositore,Loreto
http://www.wikidata.org/entity/Q111798487,Giovanni Pietro Franchi,Pistoia,compositore,Loreto
http://www.wikidata.org/entity/Q111798487,Giovanni Pietro Franchi,Pistoia,compositore,Loreto
http://www.wikidata.org/entity/Q111975745,Roberto Ferretti,Milano,collezionista d'arte,Ancona
http://www.wikidata.org/entity/Q111975745,Roberto Ferretti,Milano,filantropo,Ancona
http://www.wikidata.org/entity/Q112123071,Francesco Tomasini,Castelfidardo,funzionario,Pisa
http://www.wikidata.org/entity/Q112243325,Pompeo Tumedei,Montalto delle Marche,avvocato,Isola della Scala
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,poeta,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,poeta,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,erudito,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,erudito,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,poeta,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,poeta,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,sacerdote cattolico,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,erudito,Fano
http://www.wikidata.org/entity/Q112309755,Girolamo Gabrielli,Fano,erudito,Fano
http://www.wikidata.org/entity/Q112512113,Giuseppe Antonelli,Osimo,naturalista,Roma
http://www.wikidata.org/entity/Q112512113,Giuseppe Antonelli,Osimo,sacerdote cattolico,Roma
http://www.wikidata.org/entity/Q112512113,Giuseppe Antonelli,Osimo,archeologo,Roma
http://www.wikidata.org/entity/Q112564240,Isacco Giuseppe Cingoli,Ancona,rabbino,Vercelli
http://www.wikidata.org/entity/Q112580084,Agostino Maria Molin,Venezia,docente,Osimo
http://www.wikidata.org/entity/Q112580084,Agostino Maria Molin,Venezia,religioso cristiano,Osimo
http://www.wikidata.org/entity/Q112623646,Giovanni Fazi,Cupramontana,pittore,Roma
http://www.wikidata.org/entity/Q112666375,Giacomo Sollecitiò,San Ginesio,medico,Roma
http://www.wikidata.org/entity/Q112957888,Francesco Maria Marini,Pesaro,musicista,http://www.wikidata.org/.well-known/genid/93ecdf55da6be0ecbc13a7f7b72f926f
http://www.wikidata.org/entity/Q17490265,Decio Filipponi,Roma,militare,Piobbico
http://www.wikidata.org/entity/Q17490265,Decio Filipponi,Roma,partigiano,Piobbico
http://www.wikidata.org/entity/Q17490270,Italo Gastaldi,Torino,partigiano,Macerata
http://www.wikidata.org/entity/Q17505770,Benedikt Knüpfer,Frýdštejn,docente,Ancona
http://www.wikidata.org/entity/Q17505770,Benedikt Knüpfer,Frýdštejn,illustratore,Ancona
http://www.wikidata.org/entity/Q17505770,Benedikt Knüpfer,Frýdštejn,pittore,Ancona
http://www.wikidata.org/entity/Q17517642,Giuseppe Corsi,Celano,compositore,Modena
http://www.wikidata.org/entity/Q17517642,Giuseppe Corsi,Celano,compositore,Ancona
http://www.wikidata.org/entity/Q17609694,Tommaso da Tolentino,Tolentino,sacerdote cattolico,Thane
http://www.wikidata.org/entity/Q17635926,Luciano Anselmi,Fano,giornalista,Fano
http://www.wikidata.org/entity/Q17635926,Luciano Anselmi,Fano,giornalista,Fano
http://www.wikidata.org/entity/Q17635926,Luciano Anselmi,Fano,giornalista,Fano
http://www.wikidata.org/entity/Q17635926,Luciano Anselmi,Fano,giornalista,Fano
http://www.wikidata.org/entity/Q17636289,Panfilo Ballanti,Ascoli Piceno,politico,Roma
http://www.wikidata.org/entity/Q17651873,Renzo Tortelli,Potenza Picena,fotografo,Villa Letizia
http://www.wikidata.org/entity/Q17676659,Pier Maria Amiani,Fano,storico,Fano
http://www.wikidata.org/entity/Q17676659,Pier Maria Amiani,Fano,storico,Fano
http://www.wikidata.org/entity/Q17676659,Pier Maria Amiani,Fano,storico,Fano
http://www.wikidata.org/entity/Q17676659,Pier Maria Amiani,Fano,storico,Fano
http://www.wikidata.org/entity/Q17709224,Amerigo Severini,Barbara,ciclista,Arcevia
http://www.wikidata.org/entity/Q17709224,Amerigo Severini,Barbara,ciclista,Arcevia
http://www.wikidata.org/entity/Q17709224,Amerigo Severini,Barbara,ciclista,Arcevia
http://www.wikidata.org/entity/Q17709224,Amerigo Severini,Barbara,ciclista,Arcevia
http://www.wikidata.org/entity/Q17717494,Ignazio Drago,Naso,scrittore,Pesaro
http://www.wikidata.org/entity/Q17977138,Antonio Garzya,Brindisi,professore universitario,Telese Terme
http://www.wikidata.org/entity/Q17977138,Antonio Garzya,Brindisi,filologo classico,Telese Terme
